Entity,Code,Year,Death rate in ongoing conflicts in a country (best estimate) - Conflict type: all,"Homicide rate per 100,000 population - Both sexes - All ages",terr_contr_vdem_owid,terr_contr_vdem_high_owid,terr_contr_vdem_low_owid
Lesotho,LSO,1990,0.0,28.84941,79.909,89.107,68.893
Lesotho,LSO,1991,0.0,30.008043,79.909,89.107,68.893
Lesotho,LSO,1992,0.0,34.436245,79.909,89.107,68.893
Lesotho,LSO,1993,0.0,35.26957,79.909,89.107,68.893
Lesotho,LSO,1994,0.0,43.59791,79.909,89.107,68.893
Lesotho,LSO,2007,0.0,45.123055,79.909,89.107,68.893
Lesotho,LSO,2008,0.0,37.69398,79.909,89.107,68.893
Liberia,LBR,2007,0.0,2.7527428,85.727,94.351,77.104
Liberia,LBR,2008,0.0,4.677729,85.727,94.351,77.104
Liberia,LBR,2009,0.0,3.713126,89.273,95.425,80.575
Liberia,LBR,2010,0.0,3.2089903,92.167,96.962,85.038
Liberia,LBR,2011,0.0,3.8506157,92.167,96.962,85.038
Liberia,LBR,2012,0.0,3.1165302,92.167,96.962,85.038
Lithuania,LTU,1991,0.3954205,5.6413393,97.217,99.004,95.43
Lithuania,LTU,1992,0.0,7.0078535,99.6,99.962,99.238
Lithuania,LTU,1993,0.0,10.980519,99.734,99.975,99.493
Lithuania,LTU,1994,0.0,12.332725,100.0,100.0,100.0
Lithuania,LTU,1995,0.0,13.396428,100.0,100.0,100.0
Lithuania,LTU,1996,0.0,10.881183,100.0,100.0,100.0
Lithuania,LTU,1997,0.0,10.582167,100.0,100.0,100.0
Lithuania,LTU,1998,0.0,8.484493,100.0,100.0,100.0
Lithuania,LTU,1999,0.0,8.503158,100.0,100.0,100.0
Lithuania,LTU,2000,0.0,10.278815,100.0,100.0,100.0
Lithuania,LTU,2001,0.0,9.915335,100.0,100.0,100.0
Lithuania,LTU,2002,0.0,8.33381,100.0,100.0,100.0
Lithuania,LTU,2004,0.0,10.021647,100.0,100.0,100.0
Lithuania,LTU,2005,0.0,11.027016,100.0,100.0,100.0
Lithuania,LTU,2006,0.0,8.667046,100.0,100.0,100.0
Lithuania,LTU,2007,0.0,8.46469,100.0,100.0,100.0
Lithuania,LTU,2008,0.0,9.242094,100.0,100.0,100.0
Lithuania,LTU,2009,0.0,7.9233346,100.0,100.0,100.0
Lithuania,LTU,2010,0.0,6.976703,100.0,100.0,100.0
Lithuania,LTU,2011,0.0,6.806896,100.0,100.0,100.0
Lithuania,LTU,2012,0.0,6.5941076,100.0,100.0,100.0
Lithuania,LTU,2013,0.0,6.5385604,100.0,100.0,100.0
Lithuania,LTU,2014,0.0,5.3089767,100.0,100.0,100.0
Lithuania,LTU,2015,0.0,5.80343,100.0,100.0,100.0
Lithuania,LTU,2016,0.0,5.2153044,100.0,100.0,100.0
Lithuania,LTU,2017,0.0,3.4429927,100.0,100.0,100.0
Lithuania,LTU,2018,0.0,3.1987455,100.0,100.0,100.0
Lithuania,LTU,2019,0.0,3.299307,100.0,100.0,100.0
Lithuania,LTU,2020,0.0,3.5812218,100.0,100.0,100.0
Lithuania,LTU,2021,0.0,2.5837471,100.0,100.0,100.0
Luxembourg,LUX,1994,0.0,1.4923759,100.0,100.0,100.0
Luxembourg,LUX,1995,0.0,0.4906344,100.0,100.0,100.0
Luxembourg,LUX,1996,0.0,0.9680507,100.0,100.0,100.0
Luxembourg,LUX,1997,0.0,0.9559967,100.0,100.0,100.0
Luxembourg,LUX,1998,0.0,0.94434613,100.0,100.0,100.0
Luxembourg,LUX,1999,0.0,1.3974662,100.0,100.0,100.0
Luxembourg,LUX,2000,0.0,0.9182146,100.0,100.0,100.0
Luxembourg,LUX,2001,0.0,2.0396624,100.0,100.0,100.0
Luxembourg,LUX,2002,0.0,1.3455554,100.0,100.0,100.0
Luxembourg,LUX,2003,0.0,0.66467047,100.0,100.0,100.0
Luxembourg,LUX,2004,0.0,0.43688297,100.0,100.0,100.0
Luxembourg,LUX,2005,0.0,0.86047506,100.0,100.0,100.0
Luxembourg,LUX,2006,0.0,1.4817841,100.0,100.0,100.0
Luxembourg,LUX,2007,0.0,1.458733,100.0,100.0,100.0
Luxembourg,LUX,2008,0.0,1.6372122,100.0,100.0,100.0
Luxembourg,LUX,2009,0.0,1.0042822,100.0,100.0,100.0
Luxembourg,LUX,2010,0.0,1.9721162,100.0,100.0,100.0
Luxembourg,LUX,2011,0.0,0.7718938,100.0,100.0,100.0
Luxembourg,LUX,2012,0.0,0.0,100.0,100.0,100.0
Luxembourg,LUX,2013,0.0,0.18413985,100.0,100.0,100.0
Luxembourg,LUX,2014,0.0,0.71933454,100.0,100.0,100.0
Luxembourg,LUX,2015,0.0,0.87810576,100.0,100.0,100.0
Luxembourg,LUX,2016,0.0,0.8571169,100.0,100.0,100.0
Luxembourg,LUX,2017,0.0,0.3354115,100.0,100.0,100.0
Luxembourg,LUX,2018,0.0,0.49349168,100.0,100.0,100.0
Luxembourg,LUX,2019,0.0,0.6451894,100.0,100.0,100.0
Luxembourg,LUX,2020,0.0,0.4758887,100.0,100.0,100.0
Luxembourg,LUX,2021,0.0,0.6256638,100.0,100.0,100.0
Malawi,MWI,2000,0.0,6.233644,98.875,99.517,98.108
Malawi,MWI,2001,0.0,7.826891,98.875,99.517,98.108
Malawi,MWI,2002,0.0,4.8114057,98.875,99.517,98.108
Malawi,MWI,2003,0.0,2.4818072,98.875,99.517,98.108
Malawi,MWI,2004,0.0,3.3114872,98.875,99.517,98.108
Malawi,MWI,2005,0.0,1.5679328,98.875,99.517,98.108
Malawi,MWI,2006,0.0,6.25843,98.875,99.517,98.108
Malawi,MWI,2007,0.0,5.112829,98.875,99.517,98.108
Malawi,MWI,2008,0.0,5.615784,98.875,99.517,98.108
Malawi,MWI,2009,0.0,2.2379293,98.875,99.517,98.108
Malawi,MWI,2010,0.0,3.5329876,98.875,99.517,98.108
Malawi,MWI,2011,0.0,2.2646103,98.875,99.517,98.108
Malawi,MWI,2012,0.0,1.7906137,98.875,99.517,98.108
Malaysia,MYS,1990,0.0,1.7868301,97.833,98.935,96.732
Malaysia,MYS,1991,0.0,2.1312654,97.833,98.935,96.732
Malaysia,MYS,1992,0.0,1.9755263,97.833,98.935,96.732
Malaysia,MYS,1993,0.0,1.8897561,97.833,98.935,96.732
Malaysia,MYS,1994,0.0,1.7152743,97.833,98.935,96.732
Malaysia,MYS,1995,0.0,1.9665402,97.833,98.935,96.732
Malaysia,MYS,1996,0.0,2.1605632,97.833,98.935,96.732
Malaysia,MYS,1997,0.0,2.5412748,97.833,98.935,96.732
Malaysia,MYS,1998,0.0,2.8839264,97.833,98.935,96.732
Malaysia,MYS,1999,0.0,2.6286786,97.833,98.935,96.732
Malaysia,MYS,2000,0.0,2.4013789,97.833,98.935,96.732
Malaysia,MYS,2001,0.0,2.1960268,97.833,98.935,96.732
Malaysia,MYS,2002,0.0,2.3402767,97.833,98.935,96.732
Malaysia,MYS,2003,0.0,2.2838054,97.833,98.935,96.732
Malaysia,MYS,2004,0.0,1.9618487,97.833,98.935,96.732
Malaysia,MYS,2005,0.0,2.329929,97.833,98.935,96.732
Malaysia,MYS,2006,0.0,2.21808,97.833,98.935,96.732
Malaysia,MYS,2007,0.0,2.406561,97.833,98.935,96.732
Malaysia,MYS,2008,0.0,2.1580162,97.833,98.935,96.732
Malaysia,MYS,2009,0.0,1.9881488,97.833,98.935,96.732
Malaysia,MYS,2010,0.0,1.8803715,97.75,98.898,96.602
Malaysia,MYS,2011,0.0,1.8160553,97.75,98.898,96.602
Malaysia,MYS,2012,0.0033715195,2.0296552,97.75,98.898,96.602
Malaysia,MYS,2013,0.23228954,2.0806503,97.75,98.898,96.602
Malaysia,MYS,2014,0.0065345694,1.666315,97.75,98.898,96.602
Malaysia,MYS,2015,0.0,1.6028925,97.75,98.898,96.602
Malaysia,MYS,2016,0.0031719434,1.446406,97.75,98.898,96.602
Malaysia,MYS,2017,0.009382091,1.1852711,97.143,98.465,95.82
Malaysia,MYS,2018,0.0,0.996936,97.143,98.465,95.82
Malaysia,MYS,2019,0.0,0.94500613,97.143,98.465,95.82
Malaysia,MYS,2020,0.0,0.76204836,97.143,98.465,95.82
Malaysia,MYS,2021,0.0029785067,0.72377706,97.143,98.465,95.82
Maldives,MDV,1990,0.0,0.44452938,98.0,99.276,96.724
Maldives,MDV,1995,0.0,0.77456933,98.0,99.276,96.724
Maldives,MDV,1997,0.0,2.2301517,98.0,99.276,96.724
Maldives,MDV,2001,0.0,2.4362783,98.0,99.276,96.724
Maldives,MDV,2002,0.0,2.7370687,98.0,99.276,96.724
Maldives,MDV,2007,0.0,0.9227192,98.0,99.276,96.724
Maldives,MDV,2008,0.0,1.4841948,98.0,99.276,96.724
Maldives,MDV,2009,0.0,1.7190155,98.0,99.276,96.724
Maldives,MDV,2010,0.0,1.659409,98.0,99.276,96.724
Maldives,MDV,2011,0.0,0.8011954,98.0,99.276,96.724
Maldives,MDV,2012,0.0,2.580382,98.0,99.276,96.724
Maldives,MDV,2013,0.0,0.7486375,97.444,98.822,96.067
Maldives,MDV,2015,0.0,0.9183116,97.444,98.822,96.067
Maldives,MDV,2016,0.0,3.962554,97.444,98.822,96.067
Maldives,MDV,2017,0.0,7.1966505,96.0,97.861,94.139
Maldives,MDV,2019,0.0,0.59463876,96.333,98.181,94.485
Malta,MLT,1990,0.0,1.0947162,100.0,100.0,100.0
Malta,MLT,1991,0.0,0.813737,100.0,100.0,100.0
Malta,MLT,1992,0.0,1.6134259,100.0,100.0,100.0
Malta,MLT,1993,0.0,1.8654653,100.0,100.0,100.0
Malta,MLT,1994,0.0,0.79247046,100.0,100.0,100.0
Malta,MLT,1998,0.0,1.2739421,100.0,100.0,100.0
Malta,MLT,1999,0.0,2.5253642,100.0,100.0,100.0
Malta,MLT,2000,0.0,1.0019752,100.0,100.0,100.0
Malta,MLT,2001,0.0,1.4919751,100.0,100.0,100.0
Malta,MLT,2002,0.0,1.4825852,100.0,100.0,100.0
Malta,MLT,2004,0.0,1.7123351,100.0,100.0,100.0
Malta,MLT,2005,0.0,0.97511506,100.0,100.0,100.0
Malta,MLT,2006,0.0,0.0,100.0,100.0,100.0
Malta,MLT,2007,0.0,0.9706829,100.0,100.0,100.0
Malta,MLT,2008,0.0,1.4513736,100.0,100.0,100.0
Malta,MLT,2009,0.0,0.96269554,100.0,100.0,100.0
Malta,MLT,2010,0.0,0.9552125,100.0,100.0,100.0
Malta,MLT,2011,0.0,0.7082638,100.0,100.0,100.0
Malta,MLT,2012,0.0,2.7913015,100.0,100.0,100.0
Malta,MLT,2013,0.0,1.5999086,100.0,100.0,100.0
Malta,MLT,2014,0.0,1.3439626,100.0,100.0,100.0
Malta,MLT,2015,0.0,0.8760815,100.0,100.0,100.0
Malta,MLT,2016,0.0,1.06905,100.0,100.0,100.0
Malta,MLT,2017,0.0,1.6684151,100.0,100.0,100.0
Malta,MLT,2018,0.0,1.6273856,100.0,100.0,100.0
Malta,MLT,2019,0.0,0.9927835,100.0,100.0,100.0
Malta,MLT,2020,0.0,1.3582791,100.0,100.0,100.0
Malta,MLT,2021,0.0,0.3796882,100.0,100.0,100.0
Mauritania,MRT,2018,0.0,1.241011,95.0,98.405,91.595
Mauritania,MRT,2019,0.0,1.0949284,97.4,99.106,95.694
Mauritania,MRT,2020,0.0,1.0225395,91.6,96.72,86.08
Mauritius,MUS,1990,0.0,1.8343743,89.667,92.357,86.532
Mauritius,MUS,1991,0.0,2.6261942,89.667,92.357,86.532
Mauritius,MUS,1992,0.0,2.7710388,89.667,92.357,86.532
Mauritius,MUS,1993,0.0,1.8530742,89.667,92.357,86.532
Mauritius,MUS,1994,0.0,2.3536365,89.667,92.357,86.532
Mauritius,MUS,1995,0.0,2.154787,89.667,92.357,86.532
Mauritius,MUS,1996,0.0,2.899683,89.667,92.357,86.532
Mauritius,MUS,1997,0.0,2.0265872,89.667,92.357,86.532
Mauritius,MUS,1998,0.0,2.5944028,89.667,92.357,86.532
Mauritius,MUS,1999,0.0,1.9080597,89.667,92.357,86.532
Mauritius,MUS,2000,0.0,2.1382802,89.667,92.357,86.532
Mauritius,MUS,2009,0.0,2.9690573,89.667,92.357,86.532
Mauritius,MUS,2010,0.0,2.5714352,89.667,92.357,86.532
Mauritius,MUS,2011,0.0,2.4878802,89.667,92.357,86.532
Mauritius,MUS,2012,0.0,2.1726573,89.667,92.357,86.532
Mauritius,MUS,2013,0.0,2.7117248,89.667,92.357,86.532
Mauritius,MUS,2014,0.0,1.4704591,89.667,92.357,86.532
Mauritius,MUS,2015,0.0,1.6239377,89.667,92.357,86.532
Mauritius,MUS,2016,0.0,1.6229864,89.667,92.357,86.532
Mauritius,MUS,2017,0.0,2.5487733,88.143,91.855,84.431
Mauritius,MUS,2018,0.0,2.8563013,88.143,91.855,84.431
Mauritius,MUS,2019,0.0,2.082885,82.8,87.541,78.059
Mauritius,MUS,2020,0.0,2.6968145,83.0,87.725,78.275
Mauritius,MUS,2021,0.0,2.6175704,81.0,85.675,76.325
Mexico,MEX,1990,0.012236843,17.734856,96.0,99.662,92.338
Mexico,MEX,1991,0.0011997371,18.149622,96.0,99.662,92.338
Mexico,MEX,1992,0.0,19.523924,96.0,99.662,92.338
Mexico,MEX,1993,0.0311604,18.511583,96.0,99.662,92.338
Mexico,MEX,1994,0.1641861,17.934782,94.6,97.987,91.213
Mexico,MEX,1995,0.0011114869,17.352533,95.0,98.147,91.453
Mexico,MEX,1996,0.04039894,15.837478,95.0,98.147,91.453
Mexico,MEX,1997,0.048292026,14.54341,95.8,99.356,92.244
Mexico,MEX,1998,0.0,14.410036,95.8,99.356,92.244
Mexico,MEX,1999,0.0,12.71503,95.8,99.356,92.244
Mexico,MEX,2000,0.0,10.970289,90.8,97.877,83.723
Mexico,MEX,2001,0.0,10.347677,88.25,91.583,84.584
Mexico,MEX,2002,0.025763726,9.9963255,88.25,91.583,84.584
Mexico,MEX,2003,0.0,9.847764,88.25,91.583,84.584
Mexico,MEX,2004,0.20395242,8.974869,88.25,91.583,84.584
Mexico,MEX,2005,0.19347055,9.408928,88.25,91.583,84.584
Mexico,MEX,2006,0.62589586,9.77857,88.917,92.238,85.595
Mexico,MEX,2007,1.7894245,8.187218,88.5,91.733,85.267
Mexico,MEX,2008,1.9884305,12.769354,88.75,91.896,85.104
Mexico,MEX,2009,3.2363968,17.8326,86.167,89.321,82.679
Mexico,MEX,2010,3.207965,22.88852,85.5,89.211,81.558
Mexico,MEX,2011,2.704325,23.839584,85.5,89.211,81.558
Mexico,MEX,2012,1.441827,22.432549,85.5,89.211,81.558
Mexico,MEX,2013,0.63858443,19.663113,85.5,89.211,81.558
Mexico,MEX,2014,1.3355128,16.849691,85.5,89.211,81.558
Mexico,MEX,2015,1.3424897,17.28008,86.667,90.267,82.399
Mexico,MEX,2016,1.0558001,20.209972,86.667,90.267,82.399
Mexico,MEX,2017,1.1779622,26.114616,86.111,90.085,82.359
Mexico,MEX,2018,7.0572753,29.581371,87.143,90.867,83.419
Mexico,MEX,2019,9.547084,29.308798,87.143,90.867,83.419
Mexico,MEX,2020,12.987477,29.185314,86.429,90.112,82.746
Mexico,MEX,2021,14.797348,28.175653,89.167,93.078,85.255
Moldova,MDA,1991,0.0,6.4574633,96.25,99.564,92.936
Moldova,MDA,1992,13.014748,11.101465,79.75,83.123,76.377
Moldova,MDA,1993,0.0,8.612078,79.75,83.123,76.377
Moldova,MDA,1994,0.0,8.945886,77.6,84.017,69.983
Moldova,MDA,1995,0.0,9.010964,77.6,84.017,69.983
Moldova,MDA,1996,0.0,9.028948,77.6,84.017,69.983
Moldova,MDA,1997,0.0,9.42239,77.6,84.017,69.983
Moldova,MDA,1998,0.0,8.613691,77.6,84.017,69.983
Moldova,MDA,1999,0.0,9.084704,77.6,84.017,69.983
Moldova,MDA,2000,0.0,10.184465,77.6,84.017,69.983
Moldova,MDA,2001,0.0,9.784547,77.6,84.017,69.983
Moldova,MDA,2002,0.0,9.668144,77.6,84.017,69.983
Moldova,MDA,2003,0.0,7.791925,77.6,84.017,69.983
Moldova,MDA,2004,0.0,6.844584,77.6,84.017,69.983
Moldova,MDA,2005,0.0,7.3974442,77.6,84.017,69.983
Moldova,MDA,2006,0.0,6.6451116,77.6,84.017,69.983
Moldova,MDA,2007,0.0,5.5973377,77.6,84.017,69.983
Moldova,MDA,2008,0.0,6.1902905,77.6,84.017,69.983
Moldova,MDA,2009,0.0,6.560888,77.6,84.017,69.983
Moldova,MDA,2010,0.0,7.2046385,78.364,84.393,71.607
Moldova,MDA,2011,0.0,6.0081334,78.364,84.393,71.607
Moldova,MDA,2012,0.0,6.529443,78.364,84.393,71.607
Moldova,MDA,2013,0.0,6.7027063,77.125,85.758,67.992
Moldova,MDA,2014,0.0,4.822761,77.125,85.758,67.992
Moldova,MDA,2015,0.0,5.7667875,77.125,85.758,67.992
Moldova,MDA,2016,0.0,6.201314,75.429,84.904,65.096
Moldova,MDA,2017,0.0,4.4332566,75.429,84.904,65.096
Moldova,MDA,2018,0.0,5.283533,76.167,87.807,64.193
Moldova,MDA,2019,0.0,3.8913121,74.4,88.063,60.737
Moldova,MDA,2020,0.0,3.0147362,75.0,88.776,60.424
Mongolia,MNG,2003,0.0,13.630294,98.545,99.935,97.156
Mongolia,MNG,2004,0.0,13.1208315,98.545,99.935,97.156
Mongolia,MNG,2005,0.0,15.551401,98.545,99.935,97.156
Mongolia,MNG,2006,0.0,13.01699,98.545,99.935,97.156
Mongolia,MNG,2007,0.0,11.321582,98.545,99.935,97.156
Mongolia,MNG,2008,0.0,8.048939,98.545,99.935,97.156
Mongolia,MNG,2009,0.0,8.212358,98.545,99.935,97.156
Mongolia,MNG,2010,0.0,8.843597,98.545,99.935,97.156
Mongolia,MNG,2011,0.0,9.694098,98.364,99.731,96.996
Mongolia,MNG,2012,0.0,7.1266165,98.545,99.914,97.177
Mongolia,MNG,2013,0.0,7.3106775,98.545,99.914,97.177
Mongolia,MNG,2014,0.0,7.337686,98.545,99.914,97.177
Mongolia,MNG,2015,0.0,7.21815,98.545,99.914,97.177
Mongolia,MNG,2016,0.0,6.0735,97.571,99.675,95.468
Mongolia,MNG,2017,0.0,6.169192,97.571,99.723,95.419
Mongolia,MNG,2018,0.0,6.194708,98.0,99.873,96.127
Mongolia,MNG,2019,0.0,6.341979,97.5,99.064,95.936
Mongolia,MNG,2020,0.0,6.2228036,97.667,99.204,96.129
Mongolia,MNG,2021,0.0,6.153327,97.667,99.204,96.129
Montenegro,MNE,2007,0.0,1.898967,100.0,100.0,100.0
Montenegro,MNE,2008,0.0,3.8006766,100.0,100.0,100.0
Montenegro,MNE,2009,0.0,3.327091,100.0,100.0,100.0
Montenegro,MNE,2010,0.0,2.3770134,100.0,100.0,100.0
Montenegro,MNE,2011,0.0,3.3238997,100.0,100.0,100.0
Montenegro,MNE,2012,0.0,2.6854098,100.0,100.0,100.0
Montenegro,MNE,2013,0.0,1.5774226,100.0,100.0,100.0
Montenegro,MNE,2014,0.0,3.1531096,100.0,100.0,100.0
Montenegro,MNE,2015,0.0,2.6815298,100.0,100.0,100.0
Montenegro,MNE,2016,0.0,4.4215403,100.0,100.0,100.0
Montenegro,MNE,2017,0.0,2.371774,100.0,100.0,100.0
Montenegro,MNE,2018,0.0,2.2171035,100.0,100.0,100.0
Montenegro,MNE,2019,0.0,3.6485002,100.0,100.0,100.0
Montenegro,MNE,2020,0.0,2.861469,99.857,99.984,99.73
Montenegro,MNE,2021,0.0,2.3890734,100.0,100.0,100.0
Morocco,MAR,1990,0.0,0.36221838,93.6,95.338,91.729
Morocco,MAR,1991,0.0,0.49623656,93.6,95.338,91.729
Morocco,MAR,1992,0.0,0.5196712,93.6,95.338,91.729
Morocco,MAR,1993,0.0,0.57349277,93.6,95.338,91.729
Morocco,MAR,1994,0.0,0.7022485,93.6,95.338,91.729
Morocco,MAR,1997,0.0,2.671814,93.6,95.338,91.729
Morocco,MAR,1998,0.0,2.0005884,93.6,95.338,91.729
Morocco,MAR,1999,0.0,1.9164569,93.6,95.338,91.729
Morocco,MAR,2000,0.0,1.6144613,93.6,95.338,91.729
Morocco,MAR,2001,0.0,1.8769381,93.6,95.338,91.729
Morocco,MAR,2002,0.0,1.576694,93.6,95.338,91.729
Morocco,MAR,2003,0.114627585,1.7194139,93.6,95.338,91.729
Morocco,MAR,2004,0.0,1.5649388,93.6,95.338,91.729
Morocco,MAR,2005,0.0,1.5411459,93.6,95.338,91.729
Morocco,MAR,2006,0.0,1.6151514,93.467,95.246,91.687
Morocco,MAR,2007,0.0,1.6553199,93.467,95.246,91.687
Morocco,MAR,2008,0.0,1.3466102,93.467,95.246,91.687
Morocco,MAR,2009,0.0,1.3481935,93.467,95.246,91.687
Morocco,MAR,2010,0.0,1.3891941,93.933,95.59,92.01
Morocco,MAR,2011,0.0,1.3402748,93.933,95.59,92.01
Morocco,MAR,2012,0.0,1.1483511,94.0,95.735,91.998
Morocco,MAR,2013,0.0,1.2690983,93.455,95.632,90.914
Morocco,MAR,2014,0.0,1.0365386,93.273,95.732,90.995
Morocco,MAR,2015,0.0,1.2427748,92.7,95.216,90.184
Morocco,MAR,2016,0.0,1.6919576,93.25,95.967,90.533
Morocco,MAR,2017,0.0,2.1419656,93.125,95.836,90.414
Morocco,MAR,2018,0.0,1.419525,91.571,94.661,88.482
Morocco,MAR,2019,0.0,1.7270631,91.833,95.542,88.125
Morocco,MAR,2020,0.0,1.2483383,91.833,95.542,88.125
Morocco,MAR,2021,0.0,1.9311379,91.833,95.542,88.125
Mozambique,MOZ,2001,0.0,6.037084,92.1,95.954,87.246
Mozambique,MOZ,2002,0.0,5.5630007,92.1,95.954,87.246
Mozambique,MOZ,2003,0.0,5.4412537,92.1,95.954,87.246
Mozambique,MOZ,2004,0.0,5.7376685,92.1,95.954,87.246
Mozambique,MOZ,2005,0.0,5.3881245,92.1,95.954,87.246
Mozambique,MOZ,2006,0.0,4.311346,92.1,95.954,87.246
Mozambique,MOZ,2007,0.0,3.9895654,92.1,95.954,87.246
Mozambique,MOZ,2008,0.0,4.554699,92.1,95.954,87.246
Mozambique,MOZ,2009,0.0,3.668104,92.1,95.954,87.246
Mozambique,MOZ,2010,0.0,3.7921925,90.55,94.499,85.701
Mozambique,MOZ,2011,0.0,3.573169,90.55,94.499,85.701
Myanmar,MMR,1990,1.7331862,5.102301,79.0,82.933,75.067
Myanmar,MMR,1995,3.295228,3.7616441,79.0,82.896,75.104
Myanmar,MMR,2000,1.54595,2.2859862,79.0,82.896,75.104
Myanmar,MMR,2001,0.66717625,1.9906627,72.636,76.909,67.819
Myanmar,MMR,2002,0.9229729,1.7512822,72.636,76.909,67.819
Myanmar,MMR,2003,0.4645781,1.6281545,72.636,76.909,67.819
Myanmar,MMR,2004,0.29363027,1.5695487,72.636,76.909,67.819
Myanmar,MMR,2005,0.74385315,1.4164641,72.636,76.909,67.819
Myanmar,MMR,2006,0.8609167,1.6157784,72.636,76.909,67.819
Myanmar,MMR,2007,1.3107471,1.5460626,73.591,78.032,68.513
Myanmar,MMR,2008,0.18879741,1.6232471,73.591,78.032,68.513
Myanmar,MMR,2009,0.3978306,1.793298,71.818,75.93,67.342
Myanmar,MMR,2010,0.29762515,1.6217533,75.65,79.748,70.652
Myanmar,MMR,2011,1.5985693,2.118707,76.9,81.353,71.847
Myanmar,MMR,2012,1.65677,2.8595219,76.9,81.353,71.847
Myanmar,MMR,2013,0.6791931,2.4443054,77.9,82.06,72.74
Myanmar,MMR,2014,0.4053067,2.408344,77.9,82.06,72.74
Myanmar,MMR,2015,1.2683563,2.5289435,77.5,81.986,72.014
Myanmar,MMR,2016,0.30062234,2.5803418,77.778,82.746,71.699
Myanmar,MMR,2017,4.553596,2.6621614,84.111,85.883,82.339
Myanmar,MMR,2018,0.1974708,2.7569962,81.714,83.993,79.436
Myanmar,MMR,2019,1.052032,2.863865,77.833,80.993,74.674
Myanmar,MMR,2020,0.29762352,2.94067,77.667,80.7,74.633
Myanmar,MMR,2021,3.1395168,28.437815,61.75,69.454,54.046
Namibia,NAM,1995,0.0,23.234512,97.75,99.16,96.34
Namibia,NAM,1996,0.0,21.393078,97.75,99.16,96.34
Namibia,NAM,1997,0.0,19.312065,97.75,99.16,96.34
Namibia,NAM,1998,0.0,23.445335,97.75,99.16,96.34
Namibia,NAM,1999,0.056234114,21.31276,97.75,99.16,96.34
Namibia,NAM,2000,3.353218,20.88898,97.75,99.16,96.34
Namibia,NAM,2001,0.0,19.015272,97.75,99.16,96.34
Namibia,NAM,2002,0.0,18.321177,97.75,99.16,96.34
Namibia,NAM,2004,0.0,18.14989,97.75,99.16,96.34
Namibia,NAM,2008,0.0,17.36527,97.75,99.16,96.34
Namibia,NAM,2009,0.0,18.76282,97.75,99.16,96.34
Namibia,NAM,2010,0.0,14.957577,97.75,99.16,96.34
Namibia,NAM,2011,0.0,14.444222,97.75,99.16,96.34
Namibia,NAM,2012,0.0,17.901054,97.75,99.16,96.34
Namibia,NAM,2018,0.0,19.7865,96.167,98.517,93.483
Namibia,NAM,2019,0.0,13.038265,96.333,98.727,93.607
Namibia,NAM,2020,0.0,12.173084,95.5,97.756,92.91
Namibia,NAM,2021,0.0,12.449852,94.8,97.363,91.837
Nepal,NPL,1990,0.0,1.8046005,94.6,97.903,91.297
Nepal,NPL,1997,0.17204729,2.4731803,76.0,85.265,66.735
Nepal,NPL,1998,1.5018986,2.742231,74.083,79.972,67.361
Nepal,NPL,1999,1.221878,2.609435,74.083,79.972,67.361
Nepal,NPL,2000,1.4861864,2.5855575,74.083,79.972,67.361
Nepal,NPL,2001,2.2800064,3.3979707,74.083,79.972,67.361
Nepal,NPL,2002,17.495535,3.3869965,74.083,79.972,67.361
Nepal,NPL,2003,6.7437835,2.9474854,74.083,79.972,67.361
Nepal,NPL,2004,9.444712,3.599451,74.083,79.972,67.361
Nepal,NPL,2005,5.3224044,3.3402941,74.083,79.972,67.361
Nepal,NPL,2006,2.134321,2.30024,78.583,84.555,72.612
Nepal,NPL,2007,0.11230213,3.1482027,86.25,90.91,81.423
Nepal,NPL,2008,0.0,3.3182619,87.167,90.983,82.684
Nepal,NPL,2009,0.0,2.9822094,89.75,93.369,86.131
Nepal,NPL,2010,0.0,2.9932,88.75,92.756,84.244
Nepal,NPL,2011,0.0,2.4902444,89.833,93.592,85.908
Nepal,NPL,2012,0.0,2.3490074,90.917,94.004,87.163
Nepal,NPL,2013,0.0,2.2131686,91.273,94.708,87.474
Nepal,NPL,2014,0.0,2.0318909,91.091,94.52,87.117
Nepal,NPL,2015,0.0,2.020983,86.182,90.405,81.959
Nepal,NPL,2016,0.0,2.1463552,90.364,93.52,86.843
Nepal,NPL,2017,0.0,2.18923,91.273,94.209,87.791
Nepal,NPL,2018,0.0,2.2100058,91.545,94.406,88.322
Nepal,NPL,2019,0.0,2.2856154,94.444,96.648,92.241
Netherlands,NLD,1990,0.0133828055,0.90333945,100.0,100.0,100.0
Netherlands,NLD,1991,0.0,1.1763468,100.0,100.0,100.0
Netherlands,NLD,1992,0.0,1.2738698,100.0,100.0,100.0
Netherlands,NLD,1993,0.0,1.2589267,100.0,100.0,100.0
Netherlands,NLD,1994,0.0,1.1140443,100.0,100.0,100.0
Netherlands,NLD,1995,0.0,1.2494603,100.0,100.0,100.0
Netherlands,NLD,1996,0.0,1.3579073,100.0,100.0,100.0
Netherlands,NLD,1997,0.0,1.3307823,100.0,100.0,100.0
Netherlands,NLD,1998,0.0,1.1194081,100.0,100.0,100.0
Netherlands,NLD,1999,0.0,1.2837956,100.0,100.0,100.0
Netherlands,NLD,2000,0.0,1.1321371,100.0,100.0,100.0
Netherlands,NLD,2001,0.0,1.2639507,100.0,100.0,100.0
